"id","promotion","tri","nom","prenom","sexe","titre","notBefore","notAfter","authorKey","authorRef","ppn_position","ppn_these","an_these"
"194405","1944","cormier","Cormier","Reine","2","L’administration municipale de Nevers au temps des comtes (1231-1538)","1231","1538","194405_cormier","","","",""
"194406","1944","gicquello","Gicquello","Madeleine","2","Le clergé séculier du diocèse de Saint-Malo au <abbr>xvi<sup>e</sup></abbr> siècle","1500","1599","194406_gicquello","","","",""
"194407","1944","hemmer","Hemmer","Henri","1","Le rôle économique et social des prieurés angevins de Marmoutier. Étude suivie de l’édition du cartulaire de Saint-Pierre_de_Chemillé","1200","1480","194407_hemmer","","","",""
"194408","1944","herfray","Herfray-Rey","Claude","2","Jean_Corbechon, traducteur de Barthélémy l’Anglais (1372)","1372","1372","194408_herfray","","","",""
"194409","1944","langlois","Langlois","Monique","2","La seigneurie bretonne de Quintin jusqu’en 1682","500","1682","194409_langlois","","","",""
"194410","1944","leroux","Leroux","Édouard","1","Le bailliage du Palais de 1359 à 1712","1359","1712","194410_leroux","","","",""
"194411","1944","massa","Massa","Geneviève","2","La vie rurale en Champagne méridionale, aux <abbr>xii<sup>e</sup></abbr> et <abbr>xiii<sup>e</sup></abbr> siècles","1100","1299","194411_massa","","","",""
"194412","1944","mathieu","Mathieu","Rémi","1","Le droit héraldique en France jusqu’au milieu du <abbr>xvii<sup>e</sup></abbr> siècle","500","1650","194412_mathieu","","","",""
"194413","1944","michaud","Michaud","Hélène","2","Le Poitou et les croisades","1095","1291","194413_michaud","","","",""
"194414","1944","ozanam","Ozanam","Didier","1","Les officiers royaux des bailliages de Champagne, de 1285 à 1422","1285","1422","194414_ozanam","","","",""
"194415","1944","pascal","Pascal","France","2","Pierre_Chastellain, dit Vaillant. Étude et édition","1400","1499","194415_pascal","","","",""
"194301","1943","bautier","Bautier","Robert-Henri","1","L’exercice de la justice publique dans l’Empire_carolingien","800","999","194301_bautier","","","",""
"194302","1943","bouteiller","Bouteiller","Paul","1","Étienne Pasquier. Sa vie et ses recherches sur l’organisation civile française","1529","1615","194302_bouteiller","","","",""
"194303","1943","boyer","Boyer","Pierre","1","Le <i>Ruralium_commodorum_opus</i> de Pierre_de_Crescent. Étude d’histoire économique","1230","1320","194303_boyer","","","",""
"194304","1943","chabord","Chabord","Marie-Thérèse","2","Le temporel de l’Église cathédrale de Paris pendant les guerres_de_Religion (1560-1610)","1560","1610","194304_chabord","","","",""
"194305","1943","clement","Clement","Marguerite-Marie","2","L’administration des biens chez les frères mineurs, des origines au milieu du <abbr>xvi<sup>e</sup></abbr> siècle","1200","1550","194305_clement","","","",""
"194306","1943","daon","Daon","Pierre","1","Barthélémy_de_Roye, chambrier de France","1170","1237","194306_daon","","","",""
"194307","1943","delmas","Delmas","André","1","Gaillard, Jacques, Raoul_Spifame. Étude d’une famille au <abbr>xvi<sup>e</sup></abbr> siècle","1500","1599","194307_delmas","","","",""
"194308","1943","dumont","Dumont","Jean-Marie","1","Un chapitre de dames nobles : la collégiale Saint-Goéry d’Épinal","1000","1792","194308_dumont","","","",""
"194309","1943","durye","Durye","Pierre","1","Le bailliage de Saint-Pierre-le-Moutier, de sa création au milieu du <abbr>xvi<sup>e</sup></abbr> siècle","500","1550","194309_durye","","","",""
"194310","1943","fleury","Fleury","Marie-Antoinette","2","Le testament dans la coutume de Paris au <abbr>xvi<sup>e</sup></abbr> siècle","1500","1599","194310_fleury","","","",""
"194311","1943","gille","Gille","Bertrand","1","L’industrie du fer en France, de Colbert à la Révolution","1665","1789","194311_gille","","","",""
"194312","1943","groer","Groër, De","Léon","1","L’architecture gothique des <abbr>xv<sup>e</sup></abbr> et <abbr>xvi<sup>e</sup></abbr> siècles dans les anciens diocèses de Quimper et de Vannes","1400","1699","194312_groer","","","",""
"194313","1943","humbert","Humbert","Denise","2","L’architecture militaire du <abbr>xi<sup>e</sup></abbr> au <abbr>xvi<sup>e</sup></abbr> siècle dans la viguerie de Grasse et le bailliage de Saint-Paul-de-Vence","1000","1599","194313_humbert","","","",""
"194314","1943","laporte","Laporte","Madeleine","2","Les industrie de la soie en Languedoc au <abbr>xvii<sup>e</sup></abbr> siècle et au <abbr>xviii<sup>e</sup></abbr> siècle","1600","1799","194314_laporte","","","",""
"194315","1943","lemoine","Lemoine","Jeannine","2","L’assistance charitable à Blois avant la Révolution","1500","1789","194315_lemoine","","","",""
"194316","1943","letrait","Letrait","Jean-Jacques","1","La communauté des maîtres maçons de Paris et sa juridiction aux <abbr>xvii<sup>e</sup></abbr> et <abbr>xviii<sup>e</sup></abbr> siècles","1600","1799","194316_letrait","","","",""
"194317","1943","mahieu","Mahieu","Bernard","1","Étude sur les évêques et le diocèse de Bayeux au milieu du <abbr>xv<sup>e</sup></abbr> siècle (1431-1479)","1431","1479","194317_mahieu","","","",""
"194318","1943","mariesaintgermain","Marie-Saint-Germain","Georgette","2","Les corps de métiers toulousains au <abbr>xiii<sup>e</sup></abbr> et au <abbr>xiv<sup>e</sup></abbr> siècles. Étude suivie de la publication du <i>Livre_des_métiers</i>","1200","1399","194318_mariesaintgermain","","","",""
"194319","1943","maufront","Maufront","Nicole","2","Politiques, ligueurs et huguenots en Vivarais à la fin du <abbr>xvi<sup>e</sup></abbr> siècle (1574-1600)","1574","1600","194319_maufront","","","",""
"194320","1943","parra","Parra","Clotilde","2","Guillaume_de_Conches et le <i>Dragmaticon_Philosophiae</i>. Étude et édition","1100","1150","194320_parra","","","",""
"194321","1943","pontal","Pontal","Odette","2","Les seigneurs de Montlaur, des origines au <abbr>xv<sup>e</sup></abbr> siècle","1050","1499","194321_pontal","","","",""
"194322","1943","repiton","Repiton-Preneuf","Suzanne","2","Les eaux et forêts dans la maîtrise particulière de Grenoble au <abbr>xviii<sup>e</sup></abbr> siècle","1700","1799","194322_repiton","","","",""
"194323","1943","richard","Richard","Jean","1","Le duché de Bourgogne aux <abbr>xi<sup>e</sup></abbr> et <abbr>xii<sup>e</sup></abbr> siècles","1000","1199","194323_richard","","","",""
"194324","1943","rivoire","Rivoire","Monique","2","L’architecture religieuse flamboyante dans les anciens archidiaconés du Vexin français et du Vexin normand","1100","1499","194324_rivoire","","","",""
"194325","1943","verlet","Verlet","Hélène","2","L’architecture civile privée dans le Pays chartrain","500","1789","194325_verlet","","","",""
"194201","1942","bargeton","Bargeton","René","1","<i>Le_livre_de_philosophie_et_de_moralité</i> par Alart_de_Cambrai. Étude et édition","1200","1268","194201_bargeton","","","",""
"194202","1942","boitel","Boitel","Jacques","1","Les appels à l’Angleterre des partis français en lutte (1411-1418)","1411","1418","194202_boitel","","","",""
"194203","1942","brin","Brin","Erwana","","Le corps et communauté des patrons-pêcheurs de Marseille, des origines à la Révolution","-500","1789","194203_brin","","","",""
"194204","1942","casaubon","Casaubon-Seignour","Madeleine","2","Rabastens. Étude d’un consulat jusqu’à la fin du <abbr>xvi<sup>e</sup></abbr> siècle","1000","1599","194204_casaubon","","","",""
"194205","1942","chassang","Chassang","Marguerite-Marie","2","Une vallée des Alpes briançonnaises. La Vallouise, des origines à la Révolution","-500","1789","194205_chassang","","","",""
"194206","1942","connat","Connat","Madeleine","2","Étude sur les inventaires après décès de Paris (1500-1560)","1500","1560","194206_connat","","","",""
"194207","1942","cordoliani","Cordoliani","Alfred","1","Les traités de comput ecclésiastique de 525 à 990","525","990","194207_cordoliani","","","",""
"194208","1942","fleury","Fleury","Marie-Antoinette","2","Le testament dans la coutume de Paris de la fin du <abbr>xiii<sup>e</sup></abbr> au début du <abbr>xviii<sup>e</sup></abbr> siècle","1200","1799","194208_fleury","","","",""
"194209","1942","geraudel","Geraudel","Pierre","1","A.-G. Camus, garde des Archives nationales (1740-1804)","1740","1804","194209_geraudel","","","",""
"194210","1942","mallon","Mallon","Lucile","2","Les registres du Trésor royal pour l’année 1669. Étude et édition.","1669","1669","194210_mallon","","","",""
"194211","1942","malon","Malon","Charles","1","Recherches sur quelques prophéties médiévales concernant l’Église","500","1499","194211_malon","","","",""
"194212","1942","masson","Masson","Jeanne","2","Saint-Etienne de Nevers et les églises romanes à nef et collatéraux éclairées et voûtées","900","1499","194212_masson","","","",""
"194213","1942","pageault","Pageault","Félix","1","Les routes dans la généralité de Bourges au <abbr>xviii<sup>e</sup></abbr> siècle","1700","1799","194213_pageault","","","",""
"194214","1942","peyraube","Peyraube","Marguerite-Marie","2","Les noms de personnes dans le cartulaire de Brioude","500","1499","194214_peyraube","","","",""
"194215","1942","robinet","Robinet","René","1","La vie rurale en Thiérache au <abbr>xvi<sup>e</sup></abbr> siècle","1500","1599","194215_robinet","","","",""
"194216","1942","thomas","Thomas","Marcel","1","Recherches sur les légendes françaises de saint François_d_Assise. Édition de la version anglo-normande (ms. Bibl. nat., fr. 13505)","1200","1499","194216_thomas","","","",""
"194101","1941","bibolet","Bibolet","Françoise","2","Les institutions municipales de Troyes aux <abbr>xiv<sup>e</sup></abbr> et <abbr>xiv<sup>e</sup></abbr> siècles (1354-1494)","1354","1494","194101_bibolet","","","",""
"194102","1941","bouyssou","Bouyssou","Léonce","1","Étude sur la vie rurale dans la région d’Aurillac au <abbr>xv<sup>e</sup></abbr> siècle","1400","1499","194102_bouyssou","","","",""
"194103","1941","cleret","Cleret","Josette","2","La corporation des merciers de Paris, des origines à la fin du <abbr>xvi<sup>e</sup></abbr> siècle","1000","1599","194103_cleret","","","",""
"194104","1941","cravayat","Cravayat","Paul","1","Les institutions du comté d’Angoulême, de Bougrin_I<sup>er</sup> (866-886) à Guiard (1308)","866","1308","194104_cravayat","","","",""
"194105","1941","duval","Duval","Jacqueline","2","Le « couvent et hôpital » de la Charité de Paris (1602-1794)","1602","1794","194105_duval","","","",""
"194106","1941","gaston","Gaston-Chereau","Françoise","2","<i>La_vie_sainte_Geneviève</i> par le clerc Renaut. Poème français du <abbr>xiii<sup>e</sup></abbr> siècle. Étude  et édition","1200","1299","194106_gaston","","","",""
"194107","1941","grandjean","Grandjean","Suzanne","2","Le costume féminin en France, depuis le milieu du <abbr>xii<sup>e</sup></abbr> siècle jusqu’à la mort de Charles_VI (1150-1422)","1150","1422","194107_grandjean","","","",""
"194108","1941","lapparent","Lapparent, De","Pierre","1","L’œuvre politique de François_de_Meyronnes","1288","1328","194108_lapparent","","","",""
"194109","1941","martindemezil","Martin-Demezil","Jean","1","Les forêts du comté de Blois jusqu’à la fin du <abbr>xv<sup>e</sup></abbr> siècle","1450","1499","194109_martindemezil","","","",""
"194110","1941","milliez","Milliez","Marguerite","2","La succession de Charles_le_Téméraire, d’après deux mémoires contemporains","1477","1477","194110_milliez","","","",""
"194111","1941","roth","Roth","Charles","1","Le cartulaire du chapitre de Notre-Dame de Lausanne","1145","1499","194111_roth","","","",""
"194112","1941","rychner","Rychner","Jean","1","Martial d’Auvergne et les <i>Vigiles_de_Charles_VII</i> ","1477","1483","194112_rychner","","","",""
"194113","1941","saintblanquat","Saint-Blanquat","Odon, De","1","La fondation des bastides royales dans la sénéchaussée de Toulouse aux <abbr>xiii<sup>e</sup></abbr> et <abbr>xiv<sup>e</sup></abbr> siècles","1200","1399","194113_saintblanquat","","","",""
"194114","1941","tremenbert","Tremenbert","Jacqueline","2","Les pêcheries en Bretagne méridionale jusqu’à la fin de l’Ancien_Régime","500","1789","194114_tremenbert","","","",""
"194001","1940","binet","Binet","Hélène","2","Jean_de_Monluc, évêque de Valence et de Die (1502?-1579)","1502","1579","194001_binet","","","",""
"194002","1940","boitel","Boitel","Monique","2","Le conseil du dedans. Son organisation et son œuvre (1715-1718)","1715","1718","194002_boitel","","","",""
"194003","1940","brayer","Brayer","Édith","2","<i>La_Somme_le_roi</i> de Frère_Laurent","1295","1311","194003_brayer","","","",""
"194004","1940","chevalier","Chevalier","François","1","Étude sur le peuplement rural dans la région de Vienne, des origines au début du <abbr>xiv<sup>e</sup></abbr> siècle","-500","1350","194004_chevalier","","","",""
"194005","1940","davy","Davy","Simone","2","La seigneurie de Graville, au pays de Caux, jusqu’à son érection au marquisat (1613)","500","1613","194005_davy","","","",""
"194006","1940","dunan","Dunan","Marie-Élisabeth","2","Le comte Jean l’Aveugle (1309-1346) et les progrès de la défense dans les châteaux forts luxembourgeois","1309","1346","194006_dunan","","","",""
"194007","1940","lanhers","Lanhers","Yvonne","2","La propriété et l’économie rurales dans la région parisienne, de 1560 à 1610","1560","1610","194007_lanhers","","","",""
"194008","1940","laurain","Laurain","Madeleine","2","Les Grands jours du Parlement de Paris, de l’avènement de François_I<sup>er</sup> à la mort d’Henri_III","1515","1589","194008_laurain","","","",""
"194009","1940","mollard","Mollard","Marguerite","2","Les relations de la Grande_Chartreuse avec ses voisins, de 1084 à la fin du Moyen_Âge","1084","1499","194009_mollard","","","",""
"194010","1940","mulatier","Mulatier","Jeannette","2","Isaac_de_Stella et l’<i>Epistola_de_anima</i>","1162","1162","194010_mulatier","","","",""
"194011","1940","simon","Simon","Suzanne","2","Catalogue des actes des évêques d’Orléans jusqu’à l’année 1207","500","1207","194011_simon","","","",""
"194012","1940","terroine","Terroine","Anne","2","Recherches sur la bourgeoisie parisienne au <abbr>xiii<sup>e</sup></abbr> siècle","1200","1299","194012_terroine","","","",""
"193901","1939","aubert","Aubert","Yvonne","2","L’abbaye Notre-Dame de Montivilliers au diocèse de Rouen des origines au <abbr>xvi<sup>e</sup></abbr> siècle","500","1599","193901_aubert","","","",""
"193902","1939","benet","Benet","Jacques","1","Jean d’Anjou, duc de Calabre et de Lorraine (1426-1470)","1426","1470","193902_benet","","","",""
"193903","1939","berbain","Berbain","Simone","2","Relations économiques de la France avec la Guinée de 1664 à 1797","1664","1797","193903_berbain","","","",""
